5,2,1,3,0.4414414414,0.625,0.9336609337,0,0,0,0.6921797005,1
1,3,0,1,0.5585585586,0.375,0.8108108108,0.8,0,0.5714285714,0.6505823627,0.75
2,1,0,2,0.4594594595,1,0.9336609337,0.8,0,0.5714285714,0.7695507488,0.75
1,3,0,4,0.4684684685,0.1875,0.9336609337,0.8,0,0.5714285714,0.8635607321,0.3333333333
2,1,0,4,0.9459459459,0.375,0.8108108108,0.8,0,0.5714285714,0.493344426,0.75
4,2,0,3,0.4054054054,1,0.9336609337,0,0,0,0.6772046589,0.3333333333
4,2,0,1,0.7387387387,1,0.8108108108,0.8,0,0.5714285714,0.8677204659,0.3333333333
1,3,0,4,0.4684684685,0.1875,0.9336609337,0.8,0,0.5714285714,0.418469218,0.75
5,2,1,3,0.5495495495,0.25,0.9336609337,0.8,0,0.5714285714,0.6747088186,0.3333333333
7,4,1,3,0.6036036036,1,0.9336609337,0,1,1,0.4517470882,0.5
2,1,0,2,0.4774774775,0.375,0.9336609337,0.8,0,0.5714285714,0.8202995008,0.5
4,2,0,2,0.6846846847,1,0.8108108108,0.8,0,0.5714285714,0.4575707155,1
2,1,0,2,0.4774774775,0.375,0.9336609337,0.8,0,0.5714285714,0.6555740433,0.75
2,1,0,4,1,0.1875,0.8108108108,0.8,0,0.5714285714,0.4159733777,0.5
2,1,0,1,0.5045045045,0.375,0.9336609337,0.8,0,0.5714285714,0.7404326123,0.75
7,4,1,1,0.6036036036,1,0.9336609337,0,1,1,0.6081530782,1
4,2,0,0,0.3963963964,0,0.9336609337,0.8,0,0.5714285714,0.6539101498,0.75
7,4,1,0,0.7027027027,0,0.9336609337,0,0,0,0.6846921797,0.375
1,3,0,2,0.2477477477,1,0.9336609337,0.8,0,0.5714285714,0.8743760399,0.3333333333
2,1,0,0,0.5225225225,0,0.9336609337,0.8,0,0.5714285714,0.4159733777,1
2,1,0,3,0.5945945946,0.25,0.9336609337,0,0,0,0.4309484193,1
4,2,0,2,0.8558558559,0.375,0.8108108108,0.8,0,0.5714285714,0.8677204659,0.3333333333
5,2,1,3,0.4504504505,1,0.9336609337,0,0,0,0.8252911814,0.75
1,3,0,2,0.5405405405,0.375,0.8108108108,0.8,0,0.5714285714,0.4384359401,0.75
2,1,0,4,1,0.1875,0.8108108108,0.8,0,0.5714285714,0.46921797,0.75
5,2,1,1,0.4864864865,0.25,0.9336609337,0,0,0,0.6722129784,1
1,3,0,0,0.5945945946,0,0.8108108108,0.8,0,0.5714285714,0.8053244592,0.3333333333
3,4,1,3,0.6936936937,1,0.9336609337,0,0,0,0.8918469218,0.3333333333
5,2,1,3,0.4504504505,1,0.9336609337,0.8,0,0.5714285714,0.7936772047,0.3333333333
5,2,1,3,0.4144144144,1,0.9336609337,0.8,0,0.5714285714,0.4359400998,1
4,2,0,4,0.4234234234,0.375,0.9336609337,0.8,0,0.5714285714,0.7387687188,0.5
3,4,1,3,0.6306306306,0.625,1,0.8,0,0.5714285714,0.7196339434,0.3333333333
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.7054908486,0.3333333333
7,4,1,3,0.6936936937,0.25,0.9336609337,1,0,0.7142857143,0.6555740433,0.3333333333
4,2,0,3,0.4234234234,0.25,0.9336609337,1,0,0.7142857143,0.4159733777,1
5,2,1,4,0.4954954955,0.25,0.9336609337,0,0,0,0.6846921797,1
2,1,0,4,0.4864864865,0.375,0.9336609337,0.8,0,0.5714285714,0.4600665557,0.75
2,1,0,3,0.5945945946,0.25,0.9336609337,0,0,0,0.7287853577,0.5
5,2,1,3,0.4774774775,1,0.9336609337,0.8,0,0.5714285714,0.7188019967,0.5
7,4,1,3,0.6936936937,0.25,0.9336609337,1,0,0.7142857143,0.3951747088,0.5
4,2,0,0,0.4414414414,0,0.9336609337,0.6,0,0.4285714286,0.6006655574,0.3333333333
2,1,0,0,0.6126126126,0,0.9336609337,0,0,0,0.4409317804,1
2,1,0,1,0.9279279279,0.375,0.8108108108,0.8,0,0.5714285714,0.6580698835,0.75
1,3,0,0,0.3963963964,0,0.9336609337,0.8,0,0.5714285714,0.4043261231,0.75
5,2,1,3,0.2972972973,1,0.9336609337,0.8,0,0.5714285714,0.6747088186,0.3333333333
2,1,0,1,0.5045045045,0.375,0.9336609337,0.8,0,0.5714285714,0.8277870216,0.5
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.4825291181,0.5
4,2,0,4,0.4414414414,0.1875,0.9336609337,1,0,0.7142857143,0.4159733777,1
4,2,0,0,0.4684684685,0,0.9336609337,0,0,0,0.4193011647,1
6,4,1,3,0.5135135135,1,0.9336609337,0.8,0,0.5714285714,0.4226289517,0.3333333333
1,3,0,2,0.5405405405,0.375,0.8108108108,0.8,0,0.5714285714,0.7870216306,0.5
7,4,1,1,0.6216216216,0.25,0.9336609337,0,0,0,0.6663893511,0.5
3,4,1,1,0.7297297297,1,0.9336609337,0,0,0,0.7878535774,0.5
2,1,0,1,0.9279279279,0.375,0.8108108108,0.8,0,0.5714285714,0.7454242928,0.75
4,2,0,2,0.4684684685,0.375,0.9336609337,0.8,0,0.5714285714,0.4400998336,0.5
7,4,1,4,0.6846846847,0.1875,0.9336609337,0,1,1,0.6855241265,0.5
3,4,1,0,0.8198198198,0,0.9336609337,0,0,0,0.8286189684,0.3333333333
5,2,1,0,0.5045045045,0,0.9336609337,0.8,0,0.5714285714,0.4392678869,1
4,2,0,4,0.9009009009,0.375,0.8108108108,0.8,0,0.5714285714,0.7445923461,0.5
3,4,1,4,0.6576576577,0.1875,1,0.8,0,0.5714285714,0.6272878536,1
5,2,1,3,0.4504504505,1,0.9336609337,0,0,0,0.7945091514,0.5
7,4,1,1,0.6036036036,1,0.9336609337,0,1,1,0.6430948419,0.3333333333
6,4,1,3,0.5675675676,0.625,0.9336609337,0.8,0,0.5714285714,0.5973377704,1
5,2,1,3,0.4774774775,1,0.9336609337,0.8,0,0.5714285714,0.6314475874,1
4,2,0,0,0.5135135135,0,0.9336609337,0.8,0,0.5714285714,0.8344425957,0.3333333333
4,2,1,0,0.5045045045,0,0.9336609337,0.8,0,0.5714285714,0.4084858569,1
1,3,0,4,0.6486486486,0.375,0.8108108108,0.8,0,0.5714285714,0.6880199667,0.5
1,3,0,1,0.3693693694,0.375,0.9336609337,0.8,0,0.5714285714,0.8552412646,0.3333333333
4,2,0,2,0.3693693694,1,0.9336609337,0.8,0,0.5714285714,0.6963394343,0.5
4,2,0,1,0.3963963964,1,0.9336609337,0.8,0,0.5714285714,0.8219633943,0.5
3,4,1,1,0.8288288288,0.25,0.9336609337,0,0,0,0.8144758735,0.75
7,4,1,1,0.7117117117,1,0.9336609337,1,0,0.7142857143,0.6297836938,0.5
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.4359400998,1
5,2,1,1,0.4504504505,1,0.9336609337,0,0,0,0.7986688852,0.75
4,2,0,1,0.3963963964,1,0.9336609337,0.8,0,0.5714285714,0.8635607321,0.3333333333
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.7154742097,0.5
4,2,0,4,0.5585585586,0.1875,0.9336609337,0.8,0,0.5714285714,0.6763727121,0.3333333333
1,3,0,2,0.4234234234,1,0.8108108108,0.8,0,0.5714285714,0.6863560732,0.3333333333
6,4,1,3,0.5675675676,0.25,0.9336609337,0.8,0,0.5714285714,0.5898502496,1
2,1,0,4,0.5225225225,0.1875,0.9336609337,0.8,0,0.5714285714,0.7595673877,0.3333333333
2,1,0,1,0.9279279279,0.375,0.8108108108,0.8,0,0.5714285714,0.4717138103,0.75
4,2,0,3,0.4414414414,0.625,0.9336609337,0,0,0,0.4276206323,1
7,4,1,1,0.6216216216,0.25,0.9336609337,0,0,0,0.68718802,0.375
4,2,0,2,0.3693693694,1,0.9336609337,0.8,0,0.5714285714,0.4159733777,0.75
1,3,0,4,0.6846846847,0.1875,0.8108108108,0.8,0,0.5714285714,0.8594009983,0.3333333333
5,2,1,3,0.5945945946,0.25,0.9336609337,0.8,0,0.5714285714,0.7013311148,0.5
5,2,1,3,0.5495495495,0.25,0.9336609337,0.8,0,0.5714285714,0.6805324459,0.3333333333
5,2,1,3,0.4054054054,0.25,0.9336609337,0.8,0,0.5714285714,0.7013311148,0.5
2,1,0,3,0.5945945946,0.25,0.9336609337,0,0,0,0.7221297837,0.5
5,2,1,0,0.3333333333,0,0.9336609337,0.8,0,0.5714285714,0.618968386,1
4,2,0,4,0.5585585586,0.1875,0.9336609337,0.8,0,0.5714285714,0.6489184692,0.75
2,1,0,1,0.4594594595,1,0.9336609337,0.8,0,0.5714285714,0.4450915141,0.5
4,2,0,4,0.4684684685,0.1875,0.9336609337,0,0,0,0.6821963394,0.5
1,3,0,1,0.3963963964,1,0.9336609337,0.8,0,0.5714285714,0.377703827,0.75
1,3,0,1,0.3693693694,0.375,0.9336609337,0.8,0,0.5714285714,0.7978369384,0.5
4,2,0,1,0.5135135135,0.375,0.9336609337,0.8,0,0.5714285714,0.6930116473,0.5
4,2,0,4,1,0.1875,0.8108108108,0.8,0,0.5714285714,0.4683860233,1
4,2,0,1,0.4684684685,1,0.9336609337,0,0,0,0.4093178037,1
4,2,0,1,0.8918918919,0.375,0.8108108108,0.8,0,0.5714285714,0.7013311148,0.5
5,2,1,3,0.4504504505,1,0.9336609337,0.8,0,0.5714285714,0.7795341098,0.75
4,2,0,1,0.4234234234,0.25,0.9336609337,1,0,0.7142857143,0.6098169717,0.3333333333
5,2,1,0,0.5495495495,0,0.9336609337,0.8,0,0.5714285714,0.4342762063,0.5
1,3,0,0,0.6306306306,0,0.8108108108,0.8,0,0.5714285714,0.3935108153,1
5,2,1,0,0.4864864865,0,0.9336609337,0,0,0,0.7861896839,0.5
8,1,1,3,0.2882882883,0.25,0.9336609337,0.8,0,0.5714285714,0.7545757072,0.5
1,3,0,2,0.5405405405,0.375,0.8108108108,0.8,0,0.5714285714,0.6638935108,0.5
4,2,0,4,0.4414414414,0.1875,0.9336609337,1,0,0.7142857143,0.6364392679,0.5
5,2,1,3,0.4504504505,0.25,0.9336609337,0.8,0,0.5714285714,0.6181364393,1
6,4,1,3,0.5135135135,1,0.9336609337,0.8,0,0.5714285714,0.3935108153,1
4,2,0,4,1,0.1875,0.8108108108,0.8,0,0.5714285714,0.7787021631,0.75
5,2,1,3,0.3153153153,0.25,0.9336609337,0.8,0,0.5714285714,0.4467554077,0.5
2,1,0,4,1,0.1875,0.8108108108,0.8,0,0.5714285714,0.7212978369,0.5
5,2,1,3,0.4774774775,0.25,0.9336609337,0.8,0,0.5714285714,0.6214642263,1
2,1,0,0,0.9279279279,0,0.8108108108,0.8,0,0.5714285714,0.3943427621,0.5
4,2,0,2,0.3693693694,1,0.9336609337,0.8,0,0.5714285714,0.8119800333,0.5
2,1,0,1,0.6846846847,1,0.8108108108,0.8,0,0.5714285714,0.4267886855,1
5,2,1,3,0.3963963964,1,0.9336609337,0.8,0,0.5714285714,0.6181364393,1
2,1,0,2,0.4594594595,1,0.9336609337,0.8,0,0.5714285714,0.8410981697,0.5
7,4,1,4,0.6396396396,0.25,0.9336609337,1,0,0.7142857143,0.3935108153,0.5
5,2,1,3,0.5495495495,0.25,0.9336609337,0.8,0,0.5714285714,0.465890183,0.5
4,2,0,1,0.5135135135,0.375,0.9336609337,0.8,0,0.5714285714,0.6505823627,0.75
4,2,0,3,0.4414414414,0.625,0.9336609337,0,0,0,0.4259567388,0.5
2,1,0,4,0.5225225225,0.1875,0.9336609337,0.8,0,0.5714285714,0.65640599,0.75
5,2,1,0,0.5945945946,0,0.9336609337,0.8,0,0.5714285714,0.6805324459,0.5
4,2,0,0,0.4684684685,0,0.9336609337,0,0,0,0.7063227953,0.5
5,2,1,3,0.4414414414,0.625,0.9336609337,0,0,0,0.8078202995,0.3333333333
3,4,1,1,0.6576576577,0.25,1,0.8,0,0.5714285714,0.6821963394,0.5
6,4,1,3,0.5135135135,1,0.9336609337,0.8,0,0.5714285714,0.5881863561,1
5,2,1,3,0.4504504505,1,0.9336609337,0.8,0,0.5714285714,0.7703826955,0.5
5,2,1,1,0.4504504505,1,0.9336609337,0,0,0,0.7895174709,0.5
2,1,0,1,0.4594594595,1,0.9336609337,0.8,0,0.5714285714,0.84359401,0.5
7,4,1,4,0.6486486486,0.25,0.9336609337,0,1,1,0.6747088186,0.5
1,3,0,1,0.3963963964,1,0.9336609337,0.8,0,0.5714285714,0.8577371048,0.3333333333
4,2,0,3,0.4054054054,1,0.9336609337,0,0,0,0.5906821963,1
7,4,1,4,0.6396396396,0.25,0.9336609337,1,0,0.7142857143,0.6763727121,0.5
1,3,0,2,0.3693693694,0.375,0.9336609337,0.8,0,0.5714285714,0.6821963394,0.5
2,1,0,4,0.4864864865,0.375,0.9336609337,0.8,0,0.5714285714,0.8427620632,0.5
2,1,0,3,0.5945945946,0.25,0.9336609337,0,0,0,0.7262895175,0.5
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.7088186356,0.5
1,3,0,4,0.6846846847,0.1875,0.8108108108,0.8,0,0.5714285714,0.7221297837,0.75
4,2,0,1,0.8918918919,0.375,0.8108108108,0.8,0,0.5714285714,0.6755407654,0.3333333333
2,1,0,4,0.4864864865,0.375,0.9336609337,0.8,0,0.5714285714,0.7196339434,0.3333333333
5,2,1,3,0.4864864865,0.25,0.9336609337,0,0,0,0.7587354409,0.3333333333
1,3,0,4,0.6486486486,0.375,0.8108108108,0.8,0,0.5714285714,0.418469218,1
8,1,1,3,0.2882882883,0.25,0.9336609337,0.8,0,0.5714285714,0.4309484193,0.5
7,4,1,0,0.6936936937,0,0.9336609337,1,0,0.7142857143,0.3785357737,1
6,4,1,3,0.5675675676,0.25,0.9336609337,0.8,0,0.5714285714,0.6780366057,0.3333333333
5,2,1,3,0.4504504505,1,0.9336609337,0,0,0,0.840266223,0.3333333333
5,2,1,0,0.3333333333,0,0.9336609337,0.8,0,0.5714285714,0.4484193012,1
3,4,1,3,0.7387387387,0.625,0.9336609337,0,0,0,0.8244592346,0.75
5,2,1,4,0.4954954955,0.25,0.9336609337,0,0,0,0.7179700499,0.3333333333
1,3,0,1,0.3693693694,0.375,0.9336609337,0.8,0,0.5714285714,0.6314475874,0.75
4,2,0,4,0.4234234234,0.375,0.9336609337,0.8,0,0.5714285714,0.4475873544,1
7,4,1,3,0.6036036036,1,0.9336609337,0,1,1,0.6114808652,1
4,2,0,0,0.8108108108,0,0.8108108108,0.8,0,0.5714285714,0.4159733777,0.75
5,2,1,3,0.4504504505,1,0.9336609337,0,0,0,0.6738768719,1
1,3,0,0,0.6306306306,0,0.8108108108,0.8,0,0.5714285714,0.7404326123,0.75
2,1,0,0,0.5225225225,0,0.9336609337,0.8,0,0.5714285714,0.6630615641,0.75
1,3,0,0,0.5945945946,0,0.8108108108,0.8,0,0.5714285714,0.7762063228,0.75
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.7096505824,0.3333333333
2,1,0,1,0.5045045045,0.375,0.9336609337,0.8,0,0.5714285714,0.8627287854,0.3333333333
6,4,1,3,0.5675675676,0.25,0.9336609337,0.8,0,0.5714285714,0.4076539101,0.3333333333
2,1,0,0,0.9279279279,0,0.8108108108,0.8,0,0.5714285714,0.4617304493,0.75
2,1,0,1,0.9279279279,0.375,0.8108108108,0.8,0,0.5714285714,0.7262895175,0.5
4,2,1,0,0.4324324324,0,1,0.8,0,0.5714285714,0.4159733777,1
7,4,1,3,0.6936936937,0.25,0.9336609337,1,0,0.7142857143,0.5723793677,1
4,2,0,2,0.4684684685,0.375,0.9336609337,0.8,0,0.5714285714,0.6505823627,0.75
2,1,0,0,0.6126126126,0,0.9336609337,0,0,0,0.6322795341,1
4,2,0,2,0.3693693694,1,0.9336609337,0.8,0,0.5714285714,0.4633943428,0.5
1,3,0,1,0.5585585586,0.375,0.8108108108,0.8,0,0.5714285714,0.4351081531,0.75
1,3,0,0,0.5945945946,0,0.8108108108,0.8,0,0.5714285714,0.3826955075,1
2,1,0,0,0.8828828829,0,0.8108108108,0.8,0,0.5714285714,0.6613976705,0.75
2,1,0,0,0.5225225225,0,0.9336609337,0.8,0,0.5714285714,0.6555740433,0.75
5,2,1,0,0.4594594595,0,0.9336609337,0.8,0,0.5714285714,0.4259567388,1
2,1,0,2,0.963963964,0.375,0.8108108108,0.8,0,0.5714285714,0.4675540765,1
5,2,1,3,0.3153153153,0.25,0.9336609337,0.8,0,0.5714285714,0.6164725458,1
8,1,1,0,0.3063063063,0,0.9336609337,0.8,0,0.5714285714,0.4292845258,0.5
7,4,1,1,0.7117117117,1,0.9336609337,1,0,0.7142857143,0.6405990017,0.3333333333
1,3,0,2,0.2477477477,1,0.9336609337,0.8,0,0.5714285714,0.6239600666,0.75
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.4925124792,0.5
7,4,1,3,0.7117117117,1,0.9336609337,1,0,0.7142857143,0.4034941764,0.5
5,2,1,3,0.5495495495,0.25,0.9336609337,0.8,0,0.5714285714,0.6372712146,1
5,2,1,3,0.5225225225,0.625,0.9336609337,0.8,0,0.5714285714,0.6347753744,1
1,3,0,2,0.3693693694,0.375,0.9336609337,0.8,0,0.5714285714,0.4101497504,0.75
1,3,0,4,0.4684684685,0.1875,0.9336609337,0.8,0,0.5714285714,0.6430948419,0.75
2,1,0,3,0.5945945946,0.25,0.9336609337,0,0,0,0.7096505824,0.3333333333
7,4,1,3,0.6936936937,0.25,0.9336609337,1,0,0.7142857143,0.3793677205,1
7,4,1,3,0.7117117117,1,0.9336609337,1,0,0.7142857143,0.3752079867,1
4,2,1,0,0.4324324324,0,1,0.8,0,0.5714285714,0.6638935108,0.5
1,3,0,1,0.5378378378,1,0.8108108108,0.8,0,0.5714285714,0.8410981697,0.3333333333
4,2,0,1,0.4234234234,0.25,0.9336609337,1,0,0.7142857143,0.5906821963,1
4,2,0,2,0.3693693694,1,0.9336609337,0.8,0,0.5714285714,0.6722129784,0.75
7,4,1,3,0.6576576577,0.625,0.9336609337,1,0,0.7142857143,0.6763727121,0.3333333333
2,1,0,3,0.5495495495,1,0.9336609337,0,0,0,0.6164725458,1
4,2,0,0,0.3963963964,0,0.9336609337,0.8,0,0.5714285714,0.7845257903,0.75
5,2,1,0,0.3333333333,0,0.9336609337,0.8,0,0.5714285714,0.6730449251,0.5
4,2,0,1,0.3873873874,1,0.9336609337,1,0,0.7142857143,0.5906821963,1
5,2,1,3,0.4414414414,0.625,0.9336609337,0,0,0,0.7978369384,0.5
4,2,0,4,0.4414414414,0.1875,0.9336609337,1,0,0.7142857143,0.5906821963,1
1,3,0,1,0.3963963964,1,0.9336609337,0.8,0,0.5714285714,0.8477537438,0.5
5,2,1,3,0.5225225225,0.625,0.9336609337,0.8,0,0.5714285714,0.4434276206,1
4,2,0,4,0.4234234234,0.375,0.9336609337,0.8,0,0.5714285714,0.8302828619,0.5
7,4,1,1,0.6396396396,0.25,0.9336609337,0,1,1,0.3901830283,1
5,2,1,3,0.4774774775,0.25,0.9336609337,0.8,0,0.5714285714,0.6705490849,0.3333333333
5,2,1,3,0.4684684685,1,0.9336609337,0.8,0,0.5714285714,0.4226289517,0.5
1,3,0,4,0.6486486486,0.375,0.8108108108,0.8,0,0.5714285714,0.4242928453,0.75
4,2,0,0,0.3963963964,0,0.9336609337,0.8,0,0.5714285714,0.690515807,0.3333333333
5,2,1,0,0.5045045045,0,0.9336609337,0.8,0,0.5714285714,0.6713810316,1
3,4,1,3,0.6036036036,1,1,0.8,0,0.5714285714,0.377703827,1
4,2,0,3,0.3693693694,0.625,0.9336609337,1,0,0.7142857143,0.6281198003,0.5
8,1,1,0,0.3063063063,0,0.9336609337,0.8,0,0.5714285714,0.7495840266,0.5
4,2,0,4,0.5045045045,0.25,0.9336609337,0,0,0,0.5906821963,1
1,3,0,2,0.4234234234,1,0.8108108108,0.8,0,0.5714285714,0.8386023295,0.3333333333
7,4,1,0,0.6936936937,0,0.9336609337,1,0,0.7142857143,0.6547420965,0.5
4,2,0,1,0.7387387387,1,0.8108108108,0.8,0,0.5714285714,0.4584026622,1
2,1,0,0,0.5225225225,0,0.9336609337,0.8,0,0.5714285714,0.8044925125,0.5
5,2,1,0,0.5045045045,0,0.9336609337,0.8,0,0.5714285714,0.4367720466,0.5
5,2,1,0,0.3333333333,0,0.9336609337,0.8,0,0.5714285714,0.6605657238,0.3333333333
7,4,1,4,0.6486486486,0.25,0.9336609337,0,1,1,0.3993344426,1
3,4,1,4,0.6126126126,0.25,1,0.8,0,0.5714285714,0.4159733777,1
6,4,1,3,0.5675675676,0.625,0.9336609337,0.8,0,0.5714285714,0.6863560732,0.3333333333
4,2,0,4,0.9009009009,0.375,0.8108108108,0.8,0,0.5714285714,0.4675540765,1
4,2,0,1,0.4684684685,0.25,0.9336609337,0,0,0,0.6622296173,0.3333333333
2,1,0,2,0.963963964,0.375,0.8108108108,0.8,0,0.5714285714,0.4617304493,0.75
7,4,1,0,0.6936936937,0,0.9336609337,1,0,0.7142857143,0.5740432612,1
5,2,1,4,0.4864864865,0.25,0.9336609337,0.8,0,0.5714285714,0.8036605657,0.75
1,3,0,1,0.5585585586,0.375,0.8108108108,0.8,0,0.5714285714,0.7412645591,0.75
3,4,1,3,0.6936936937,1,0.9336609337,0,0,0,0.8161397671,0.75
